data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
5574668,706,SOM24771,24771,"19 January 2018",2018,1,Battles,"Armed clash","Military Forces of Somalia (2017-)","Military Forces of United States",1,"Al Shabaab",,2,12,"Eastern Africa",Somalia,"Middle Shabelle",Jowhar,,Jowhar,2.7809,45.4968,3,"Newsweek; AP",International,"Somali and U.S. commandos stormed a camp for al-Shabab fighters in an overnight raid, killing at least four of the fighters and rescuing dozens of child conscripts. The raid occurred at Jameo village in Middle Shabelle. It was later learned that five civilians died in the raid, some of whom were school children.",5,1563305284,SOM
5316852,706,SOM24816,24816,"19 January 2018",2018,1,Battles,"Armed clash","Police Forces of Somalia (2017-)",,1,"Al Shabaab",,2,12,"Eastern Africa",Somalia,Banadir,Banadir,,Wardhigley,2.0549,45.33,2,"Local Source",Local,"A hand grenade was hurled at an SNPF checkpoint near Geed Jaceyl in Wardhigley district. Soldiers reacted with gunfire in suspected directions of the attack. At least two were injured. The assailant managed to escape. Al Shabaab claimed responsibility for the attack.",0,1561469287,SOM
5316807,706,SOM24772,24772,"19 January 2018",2018,1,Battles,"Government regains territory","Military Forces of Somalia (2017-) Jubaland Security Force",,1,"Al Shabaab",,2,12,"Eastern Africa",Somalia,"Lower Juba",Jamaame,,Jamaame,0.0692,42.7382,2,"Local Source",Other-local,"19th January, PM, multiple settlements, Jamaame, Lower Jubba: Limited unconfirmed reports have stated that Interim Jubbaland Forces (IJA) have liberated four settlements from al Shabaab ""in the last 24 hours"" (18/01 and 19/01) The location names were not provided by the source. 36 reported al Shabaab dead. Note: Bar Sanguni was captured from al Shabaab on 17/01.",18,1561469287,SOM
4669135,706,SOM24813,24813,"18 January 2018",2018,1,"Explosions/Remote violence","Shelling/artillery/missile attack","AMISOM: African Union Mission in Somalia (2007-) (Kenya)",,8,"Al Shabaab",,2,28,"Eastern Africa",Somalia,"Lower Juba",Kismaayo,,Hosingow,-0.1734,41.2695,1,Calamada,Subnational,"Al Shabaab launches a number of mortar shells against a Kenyan base at Hosingow. Kenyan forces ""suffered casualties including deaths and injuries as well as loss of properties.""",10,1552576720,SOM
5316848,706,SOM24811,24811,"18 January 2018",2018,1,Battles,"Armed clash","Military Forces of Somalia (2017-)","Military Forces of United States",1,"Al Shabaab",,2,12,"Eastern Africa",Somalia,"Lower Shabelle",Marka,,Marka,1.7131,44.7639,3,AFP,International,"Somali government forces, aided by US support, engaged al Shabaab child soldiers at an unnamed location in Lower Shabelle Region on 18/01. Five al Shabaab dead, six wounded. 35 of the child solders were rescued.",5,1561469287,SOM
5316805,706,SOM24769,24769,"18 January 2018",2018,1,Battles,"Armed clash","AMISOM: African Union Mission in Somalia (2007-) (Kenya)","Military Forces of United States",8,"Al Shabaab",,2,28,"Eastern Africa",Somalia,"Lower Juba",Kismaayo,,Kismayo,-0.3603,42.5463,1,"Local Source",Other-local,"18th January, AM, Kismayo, Lower Jubba: A Kenyan Defence Force (KDF) convoy which was reportedly carrying U.S. troops is hit by a roadside Radio Controlled Improvised Explosive Devices (RCIED). The detonation of the RCIED was followed by a firefight. Casualty numbers are unknown.",0,1561469287,SOM
5316849,706,SOM24812,24812,"18 January 2018",2018,1,Battles,"Armed clash","Military Forces of Somalia (2017-)",,1,"Military Forces of Somalia (2017-)",,1,11,"Eastern Africa",Somalia,Banadir,Banadir,,"Xamar Jaabjab",2.0276,45.33,1,"Local Source",Local,"A Somali marine general was shot and killed by his deputy at the Seaport neighbourhood in Hamarjajab district. The killing occurred after a verbal dispute. The perpetrator was arrested and investigation were reported to be ongoing.",1,1561469287,SOM
5316803,706,SOM24767,24767,"18 January 2018",2018,1,"Explosions/Remote violence","Air/drone strike","Military Forces of United States",,8,"Al Shabaab",,2,28,"Eastern Africa",Somalia,"Lower Juba",Kismaayo,,Kismayo,-0.3603,42.5463,2,AFP,International,"US forces conduct an air strike against al Shabaab forces 50 kilometres (30 miles) northwest of the port city of Kismayo on 18/01. Four reported deaths.",4,1561469287,SOM
5316804,706,SOM24768,24768,"18 January 2018",2018,1,Battles,"Government regains territory","Military Forces of Somalia (2017-) Jubaland Security Force",,1,"Al Shabaab",,2,12,"Eastern Africa",Somalia,"Lower Juba",Jamaame,,Jamaame,0.0692,42.7382,2,"Local Source",Other-local,"19th January, PM, multiple settlements, Jamaame, Lower Jubba: Limited unconfirmed reports have stated that Interim Jubbaland Forces (IJA) have liberated four settlements from al Shabaab ""in the last 24 hours"" (18/01 and 19/01) The location names were not provided by the source. 36 reported al Shabaab dead. Note: Bar Sanguni was captured from al Shabaab by SNG forces on 17/01.",18,1561469287,SOM
5316798,706,SOM24762,24762,"17 January 2018",2018,1,Battles,"Government regains territory","Military Forces of Somalia (2017-)","Military Forces of United States",1,"Al Shabaab",,2,12,"Eastern Africa",Somalia,"Lower Juba",Jamaame,,Jamaame,0.0692,42.7382,2,"Local Source",Other-local,"17th January, PM, Bar Sanguni, Jamaame, Lower Jubba: U.S. trained Somali National Army (SNA) Danab, backed by U.S. mentors carried out a raid on the al Shabaab controlled town of Bar Sanguni. Seven al Shabaab killed in the raid. SNA/US forces gained control of the town.",7,1561469287,SOM
5316800,706,SOM24764,24764,"17 January 2018",2018,1,Battles,"Armed clash","Military Forces of Somalia (2017-)",,1,"Unidentified Armed Group (Somalia)",,3,13,"Eastern Africa",Somalia,Banadir,Banadir,,Dharkenley,2.0095,45.25,1,"Local Source",Local,"An RCIED, buried beside the road targeting an SNA battlewagon moving from Mogadishu to Afgoye, exploded at KM13 vicinity nearby Omar Fiasco building in Dharkenley district. The targeted vehicle was slightly damaged. There were reports of sporadic gunfire which lasted for about 10 minutes. At least one female bystander was killed while three SNA soldiers, on board the vehicle, were injured. Perpetrators not named by source.",1,1561469287,SOM
5316799,706,SOM24763,24763,"17 January 2018",2018,1,Battles,"Armed clash","Military Forces of Somalia (2017-)",,1,"Unidentified Armed Group (Somalia)",,3,13,"Eastern Africa",Somalia,Banadir,Banadir,,"Xamar Jaabjab",2.0276,45.33,1,"Local Source",Other-local,"Two hand grenades were hurled at the Second Bridge neighbourhood in Hamarjajab district. Soldiers reacted with gunfire towards suspected directions of the attack. At least one person was injured by the blast. The assailant(s) managed to escape. No group has claimed responsibility for the incident.",0,1561469287,SOM
5316801,706,SOM24765,24765,"17 January 2018",2018,1,"Explosions/Remote violence","Air/drone strike","Military Forces of United States",,8,"Al Shabaab",,2,28,"Eastern Africa",Somalia,"Lower Juba",Jamaame,,Jamaame,0.0692,42.7382,2,"Local Source",Other-local,"17th January, PM, Bar Sanguni, Jamaame, Lower Jubba: Unconfirmed reports have stated that a US airstrike has target an al Shabaab position. 11 believed dead. Following the strike US and Somali government forces raided the location.",11,1561469287,SOM
5316802,706,SOM24766,24766,"17 January 2018",2018,1,"Violence against civilians",Attack,"Military Forces of Somalia (2017-)",,1,"Civilians (Somalia)",,7,17,"Eastern Africa",Somalia,Galgaduud,Dhuusamarreeb,,Dhuusamarreeb,5.5376,46.3867,1,"Local Source",Other-local,"A SNA soldier shoots and kills a civilian. The motives that caused the incident are unknown, the SNA soldier involved has been apprehended.",1,1561469287,SOM
5316792,706,SOM24757,24757,"16 January 2018",2018,1,Battles,"Non-state actor overtakes territory","Military Forces of Somalia (2017-)",,1,"Al Shabaab",,2,12,"Eastern Africa",Somalia,Bay,Baydhaba,,"Goof Guduud",3.3182,43.4731,1,"Local Source",Other-local,"Al Shabaab fighters, with technical, attacked SNA/ISWA forces based in Goofgaduud Buurey village (c. 30 km north west of Baidoa). After heavy fighting, SNA/ISWA forces were overpowered and were forced to retreat from the village. Al Shabaab took control of the village. ISWA/SNA reinforcement were sent from Baidoa. SNA forces later took control of the village without resistance from al Shabaab. Casualties could be established at the time of reporting.",0,1561469287,SOM
5316785,706,SOM24750,24750,"16 January 2018",2018,1,Battles,"Armed clash","Hawadle Clan Militia (Somalia)",,4,"Hawadle Clan Militia (Somalia)",,4,44,"Eastern Africa",Somalia,Hiraan,"Belet Weyne",,"Hawo Tako",4.75,45.2,1,"Local Source",Other-local,"Two Hawadle clan militiamen clashed at Nuurhawad neighbourhood Xaawa taako village located east of Beletweyne town over a land dispute. There was a brief exchange of gunfire which lasted for about 15 minutes. One militiaman retreated from the incident location. There were no reports of casualties or arrests. The security situation at the location of the incident was reported to be tense.",0,1561469287,SOM
5316791,706,SOM24756,24756,"16 January 2018",2018,1,Battles,"Armed clash","Police Forces of Somalia (2017-)",,1,"Al Shabaab",,2,12,"Eastern Africa",Somalia,Banadir,Banadir,,Karaan,2.0652,45.39,1,"Local Source",Other-local,"Al Shabaab attackers hurled a hand grenade near Kaaran Police Station in Kaaran district. The police shot at suspected directions of the attack. Casualties could not be established at the time of reporting. The perpetrators escaped.",0,1561469287,SOM
5316797,706,SOM24761,24761,"16 January 2018",2018,1,"Explosions/Remote violence","Remote explosive/landmine/IED","Military Forces of Somalia (2017-)","Police Forces of Somalia (2017-)",1,"Al Shabaab",,2,12,"Eastern Africa",Somalia,Banadir,Banadir,,Wardhigley,2.0549,45.33,1,"Local Source; Shabelle Media Network",Other-local,"16th January, 1100, Warta Nabada, Mogadishu: A SNA convoy was hit by a roadside Improvised Explosive Device (IED). The possible target was the Police Commander of Deynile District Police Station travelling on that road. At least two civilian bystanders were injured. Perpetrators not reported. A secondary report claims the IED hit a police vehicle and alludes to al Shabaab involvement.",0,1561469287,SOM
5316789,706,SOM24754,24754,"16 January 2018",2018,1,Battles,"Armed clash","Military Forces of Somalia (2017-)",,1,"Al Shabaab",,2,12,"Eastern Africa",Somalia,Bay,Baydhaba,,"Mooda Mooda",3.007,43.8494,1,"Local Source",Other-local,"Al Shabaab fighters shot at a vehicle transporting khat near Moodi Moodi village (c. 30 km north east of Buurhakaba district). Two SNA soldiers, who were escorting the vehicle, were killed in the attack. The victims and the vehicle arrived at Buurkahaba district.",2,1561469287,SOM
5316787,706,SOM24752,24752,"16 January 2018",2018,1,Battles,"Armed clash","Military Forces of Somalia (2017-)",,1,"Al Shabaab",,2,12,"Eastern Africa",Somalia,Bay,Baydhaba,,Daynuunay,3.0399,43.7969,1,"Local Source",Other-local,"Al Shabaab fighters attacked an SNA force base at Daynuunay village (c. 25 km south east of Baidoa town). There was an exchange of gunfire which lasted for about one hour after which al Shabaab withdrew from the village. One SNA soldier was injured.",0,1561469287,SOM
5316790,706,SOM24755,24755,"16 January 2018",2018,1,Battles,"Armed clash","Military Forces of Somalia (2017-)","AMISOM: African Union Mission in Somalia (2007-)",1,"Al Shabaab",,2,12,"Eastern Africa",Somalia,"Lower Shabelle",Afgooye,,Tortoroow,2.2524,44.6905,1,"Local Source",Other-local,"16th January, Toratorow, Afgooye, Lower Shabelle: Unconfirmed reports have stated a joint AMISOM SNA security operation has resulted in the death of an al Shabaab commander and the wounding of Iqri Cubyed, a prominent militant explosives expert. A second report holds five deaths.",1,1561469287,SOM
5316788,706,SOM24753,24753,"16 January 2018",2018,1,Battles,"Armed clash","Military Forces of Somalia (2017-)","Government of Somalia (2017-)",1,"Al Shabaab",,2,12,"Eastern Africa",Somalia,Banadir,Banadir,,Heliwa,2.0844,45.39,1,"Local Source",Other-local,"A hand grenade was hurled at the residence of Heliwa Deputy District Commissioner near S. Company in Heliwa district. Soldiers reacted with gunfire at suspected directions of the attack. There were no reports of casualties. The assailants managed to escape and al Shabaab claimed responsibility of the attack.",0,1561469287,SOM
5316786,706,SOM24751,24751,"16 January 2018",2018,1,Battles,"Armed clash","Military Forces of Somalia (2017-)",,1,"Military Forces of Somalia (2017-)",,1,11,"Eastern Africa",Somalia,Banadir,Banadir,,Hodan,2.0333,45.35,1,"Local Source",Other-local,"Two groups of government soldiers clashed at Tarbuunka neighbourhood in Hodan district. There was an exchange of heavy gunfire which lasted for about 30 minutes. At least one SNA soldier was killed and two others were wounded. Further reports suggested that the primary motive of the clash was due to a land dispute between the two groups. An SNA soldier intervened and was able to successfully mediate a cease fire.",1,1561469287,SOM
5316783,706,SOM24749,24749,"16 January 2018",2018,1,Battles,"Government regains territory","Police Forces of Somalia (2017-)",,1,"Al Shabaab",,2,12,"Eastern Africa",Somalia,Bay,Baydhaba,,Baidoa,3.1172,43.6469,2,"Local Source",Other-local,"South West State Police Force launched an attack against al Shabaab fighters based in Goofgaduud Shabellow village (c. 30 km south west of Baidoa). There was a brief exchange of gunfire after which al Shabaab retreated from the village. SWSPF briefly took control of the village. Two al Shabaab fighters were killed. SWSPF later returned to Baidoa after the attack.",2,1561469287,SOM
5316796,706,SOM24760,24760,"16 January 2018",2018,1,"Violence against civilians",Attack,"Unidentified Armed Group (Somalia)",,3,"Civilians (Somalia)",,7,37,"Eastern Africa",Somalia,Mudug,Gaalkacyo,,Gaalkacyo,6.7697,47.4308,1,"Local Source",Other-local,"A man was shot and wounded by an unknown individual at Salama area. The perpetrator escaped from the scene of the incident. Investigation were reported to be ongoing.",0,1561469287,SOM
5316778,706,SOM24744,24744,"15 January 2018",2018,1,"Explosions/Remote violence","Remote explosive/landmine/IED","AMISOM: African Union Mission in Somalia (2007-)",,8,"Al Shabaab",,2,28,"Eastern Africa",Somalia,"Lower Shabelle",Marka,,"Bulo Mareer",1.6298,44.5196,1,"Local Source",Other-local,"An RCIED, targeting an AMISOM convoy travelling from Shalamboot to Bullo Mareer town, exploded at the outskirt of Bullo Mareer town. The AMISOM lead vehicle was damaged. Casualties could not be confirmed at the time of reporting. The perpetrators managed to escape. Al Shabaab claimed responsibility of the attack.",0,1561469287,SOM
5316777,706,SOM24743,24743,"15 January 2018",2018,1,Battles,"Armed clash","Police Forces of Somalia (2017-)",,1,"Al Shabaab",,2,12,"Eastern Africa",Somalia,Banadir,Banadir,,Daynile,2.0581,45.3003,1,"Local Source",Other-local,"Armed attackers shot and killed a police officer at Sarkuusta neighbourhood in Dayniile district. The perpetrators, suspected to be al Shabaab elements, escaped from the scene after the incident.",1,1561469287,SOM
5316774,706,SOM24740,24740,"15 January 2018",2018,1,Battles,"Armed clash","Military Forces of Somalia (2017-)",,1,"Al Shabaab",,2,12,"Eastern Africa",Somalia,"Lower Shabelle",Afgooye,,Afgooye,2.15,45.116,1,"Local Source",Other-local,"Al Shabaab militants attacked an SNA checkpoint at Bullo Folyo neighbourhood in Afgoye. There was an exchange of gunfire which lasted for about half an hour after which al Shabaab militants were forced to withdrew. At least two SNA soldiers were injured. Casualties from al Shabaab militants could not be ascertained at the time of reporting.",0,1561469287,SOM
